item_x,item_y,optimal_lag,max_ccf,abs_ccf,is_significant
EVBVXETX,RUVXNNVA,5,0.16231208296045457,0.16231208296045457,False
DNMPSKTB,TANNMIMB,5,-0.16217747113588485,0.16217747113588485,False
LSOIUSXD,QKXNTIIB,1,0.16213578228470962,0.16213578228470962,False
BTMOEMEP,RJCAXSGH,0,-0.1621209579342628,0.1621209579342628,False
HCDTGMST,LLHREMKS,6,-0.16204523099483126,0.16204523099483126,False
CCLHWFWF,DEWLVASR,2,0.16203285577884438,0.16203285577884438,False
DJBLNPNC,HCDTGMST,5,-0.16199846700720205,0.16199846700720205,False
JBVHSUWY,ZCELVYQU,1,-0.1615863297630221,0.1615863297630221,False
SAHWCZNH,UQYUIVVR,5,0.16152574850862628,0.16152574850862628,False
FDXPMYGF,KJNSOAHR,6,-0.16147926087667328,0.16147926087667328,False
UIFPPCLR,XMKRPGLB,5,0.16147050575554145,0.16147050575554145,False
FTSVTTSR,ZXERAXWP,4,0.16140768360375146,0.16140768360375146,False
SAAYMURU,YSYHGLQK,2,-0.16140384232188149,0.16140384232188149,False
LTOYKIML,SAHWCZNH,5,-0.16139272587530773,0.16139272587530773,False
KAGJCHMR,UIFPPCLR,0,0.16138695532262257,0.16138695532262257,False
OGAFEHLU,QKXNTIIB,1,-0.16136611880180424,0.16136611880180424,False
CCLHWFWF,TANNMIMB,5,-0.16131641243085798,0.16131641243085798,False
ELQGMQWE,XIFHSOWQ,4,-0.16127296436914976,0.16127296436914976,False
GKQIJYDH,XMKRPGLB,5,-0.16127052125794072,0.16127052125794072,False
GIKPEWTY,JERHKLYW,0,0.16119514826767353,0.16119514826767353,False
BTMOEMEP,GKQIJYDH,6,-0.1611335957306301,0.1611335957306301,False
KAGJCHMR,LRVGFDFM,4,-0.16105753710129572,0.16105753710129572,False
FQCLOEXA,MBSBZBXA,6,0.16100713599073463,0.16100713599073463,False
ZGJXVMNI,ZXERAXWP,5,-0.16100067298814882,0.16100067298814882,False
FWUCPMMW,JSLXRQOK,3,0.16094922185309285,0.16094922185309285,False
GIKPEWTY,LPHPPJUG,4,-0.16091655379867584,0.16091655379867584,False
LRVGFDFM,OJIFIHMZ,3,-0.16087901848100872,0.16087901848100872,False
SAAYMURU,WBLJNPZQ,3,0.16079143905951448,0.16079143905951448,False
AXULOHBQ,OJIFIHMZ,4,-0.16072098298030804,0.16072098298030804,False
JPBRUTWP,QKXNTIIB,0,-0.1606979086748317,0.1606979086748317,False
FITUEHWN,JPBRUTWP,0,0.16061543449778445,0.16061543449778445,False
FQCLOEXA,LTOYKIML,5,0.16052624468731902,0.16052624468731902,False
FWUCPMMW,SDWAYPIK,1,-0.16049652532542275,0.16049652532542275,False
BTMOEMEP,PYZMVUWD,6,0.1604441947240852,0.1604441947240852,False
DJBLNPNC,LUENUFGA,0,-0.16022228363286364,0.16022228363286364,False
OJIFIHMZ,XIIEJNEE,1,0.16013672784184424,0.16013672784184424,False
MIRCVAMV,ZCELVYQU,0,-0.16011941340520397,0.16011941340520397,False
DEWLVASR,TANNMIMB,0,-0.1600746866035385,0.1600746866035385,False
FWUCPMMW,JPBRUTWP,3,0.15996876117665976,0.15996876117665976,False
NAQIHUKZ,OKMBFVKS,0,-0.15992169273533685,0.15992169273533685,False
FWUCPMMW,TGOELCAG,0,-0.15982104087700474,0.15982104087700474,False
BTMOEMEP,LLHREMKS,6,0.15978153980349574,0.15978153980349574,False
MBSBZBXA,ZXERAXWP,0,0.15972073231276673,0.15972073231276673,False
KJNSOAHR,TGOELCAG,2,0.15971826210904416,0.15971826210904416,False
QRKRBYJL,WHPUAOID,1,-0.15965156223308694,0.15965156223308694,False
LSOIUSXD,TANNMIMB,1,0.15963398867133205,0.15963398867133205,False
BJALXPFS,ELQGMQWE,0,-0.1596308279389519,0.1596308279389519,False
NAQIHUKZ,TGOELCAG,5,-0.1595667199024917,0.1595667199024917,False
IGDVVKUD,LTOYKIML,1,-0.15954672080835713,0.15954672080835713,False
ATLDMDBO,RJGPVEXX,0,-0.1595335533520306,0.1595335533520306,False
KEUWZRKO,XIIEJNEE,1,-0.15952084863754065,0.15952084863754065,False
FWUCPMMW,QJQJSWFU,2,-0.15947337083903276,0.15947337083903276,False
DDEXPPXU,LSOIUSXD,4,-0.1594581404005155,0.1594581404005155,False
NZKBIBNU,UIFPPCLR,2,-0.15943488451809598,0.15943488451809598,False
FWUCPMMW,OGAFEHLU,0,-0.15938006408313674,0.15938006408313674,False
IGDVVKUD,UQYUIVVR,1,-0.1593556526940309,0.1593556526940309,False
LRVGFDFM,STZDBITS,4,-0.15924449345274153,0.15924449345274153,False
PLMZALFA,XIFHSOWQ,0,0.15923395238342997,0.15923395238342997,False
CCLHWFWF,VMAQSTJE,0,0.15917607877174017,0.15917607877174017,False
GYHKIVQT,OJIFIHMZ,5,-0.15905029849955032,0.15905029849955032,False
DEWLVASR,XIIEJNEE,1,-0.15902977968392698,0.15902977968392698,False
LRVGFDFM,PYZMVUWD,4,-0.15896923352974032,0.15896923352974032,False
LRVGFDFM,TANNMIMB,0,-0.158878457292882,0.158878457292882,False
GKQIJYDH,WBLJNPZQ,4,0.15886241454526281,0.15886241454526281,False
GMBFCMIU,OJIFIHMZ,3,-0.1587907149613051,0.1587907149613051,False
RAWUKQMJ,ZXERAXWP,5,-0.15874331690094734,0.15874331690094734,False
AHMDUILJ,KFQSHBNH,0,-0.1587030253679545,0.1587030253679545,False
BTMOEMEP,FDXPMYGF,5,-0.15854472647138096,0.15854472647138096,False
AXULOHBQ,ZXERAXWP,0,-0.158410851599582,0.158410851599582,False
KEUWZRKO,ZXERAXWP,1,-0.15831163188994152,0.15831163188994152,False
LRVGFDFM,PLMZALFA,3,-0.15822711884614685,0.15822711884614685,False
AANGBULD,WQMVCOEM,4,-0.15822034519340014,0.15822034519340014,False
KFQSHBNH,STZDBITS,5,0.15809752422511686,0.15809752422511686,False
BLANHGYY,QSDCUCLB,0,-0.15809478883690056,0.15809478883690056,False
GMBFCMIU,LLHREMKS,3,0.15805475547077472,0.15805475547077472,False
LSOIUSXD,WPQXWHYO,1,-0.15794007149407568,0.15794007149407568,False
WQMVCOEM,XIPPENFQ,5,0.1578268290961958,0.1578268290961958,False
ROACSLMG,WBLJNPZQ,0,0.15770687561463323,0.15770687561463323,False
SNHYOVBM,ZKENOUDA,2,-0.15763381097249646,0.15763381097249646,False
BJALXPFS,ZKENOUDA,0,-0.15762922436237942,0.15762922436237942,False
FCYBOAXC,OXKURKXR,6,-0.15758947830134507,0.15758947830134507,False
ATLDMDBO,NZKBIBNU,2,0.15733506892389115,0.15733506892389115,False
GYHKIVQT,LTOYKIML,1,-0.15725952696875622,0.15725952696875622,False
BTMOEMEP,SAAYMURU,6,0.15718570924045966,0.15718570924045966,False
TGOELCAG,ZGJXVMNI,3,-0.15717437375814092,0.15717437375814092,False
LUENUFGA,ZXERAXWP,3,-0.15716772847654198,0.15716772847654198,False
QVLMOEYE,XIFHSOWQ,4,-0.1570737096049821,0.1570737096049821,False
CCLHWFWF,KJNSOAHR,1,0.1569124286918849,0.1569124286918849,False
FWUCPMMW,RAWUKQMJ,4,-0.15691060105069457,0.15691060105069457,False
PLMZALFA,RCBZUSIM,0,0.15686348113157284,0.15686348113157284,False
BEZYMBBT,FWUCPMMW,4,-0.15678222363501837,0.15678222363501837,False
DDEXPPXU,DUCMGGNW,2,-0.15676722329445103,0.15676722329445103,False
OKMBFVKS,STZDBITS,5,0.15676603682896115,0.15676603682896115,False
AHMDUILJ,BJALXPFS,2,-0.15673946703575145,0.15673946703575145,False
JSLXRQOK,NAQIHUKZ,3,0.15672196161735896,0.15672196161735896,False
FWUCPMMW,GYHKIVQT,6,-0.15671118257590802,0.15671118257590802,False
CCLHWFWF,LPHPPJUG,6,-0.1567038020295295,0.1567038020295295,False
STZDBITS,UGEQLMXM,0,0.1566988960266354,0.1566988960266354,False
ELQGMQWE,JSLXRQOK,3,-0.15662511097946688,0.15662511097946688,False
UGEQLMXM,WPQXWHYO,0,-0.1566087200090496,0.1566087200090496,False
CCLHWFWF,EVBVXETX,6,-0.15640779880745906,0.15640779880745906,False
OJIFIHMZ,SAHWCZNH,0,-0.15639902713977757,0.15639902713977757,False
DJBLNPNC,LTOYKIML,0,0.15626346133284186,0.15626346133284186,False
BLANHGYY,FQCLOEXA,3,0.1561606748897185,0.1561606748897185,False
GIKPEWTY,QRKRBYJL,5,0.15611243350102935,0.15611243350102935,False
FTSVTTSR,XIPPENFQ,4,0.1560922824451103,0.1560922824451103,False
LSOIUSXD,SUOYXCHP,2,-0.15602877642953802,0.15602877642953802,False
EVBVXETX,STZDBITS,0,-0.15599966759344439,0.15599966759344439,False
PLMZALFA,UGEQLMXM,4,-0.15597069115338386,0.15597069115338386,False
KEUWZRKO,QRKRBYJL,4,-0.15590387976245632,0.15590387976245632,False
BTMOEMEP,VWMBASNE,1,0.15571125743981618,0.15571125743981618,False
DNMPSKTB,UQYUIVVR,5,-0.15562647276555114,0.15562647276555114,False
SAAYMURU,WQMVCOEM,4,-0.1555963158837012,0.1555963158837012,False
STZDBITS,UXSPKBJR,5,-0.15556879742340998,0.15556879742340998,False
KEUWZRKO,UIFPPCLR,4,0.15551902732943332,0.15551902732943332,False
LLHREMKS,MIRCVAMV,4,-0.15549619846162482,0.15549619846162482,False
LRVGFDFM,XMKRPGLB,4,-0.15546742988787407,0.15546742988787407,False
QKXNTIIB,QRKRBYJL,5,0.15534291020865534,0.15534291020865534,False
GKQIJYDH,JPBRUTWP,4,0.15527524703311538,0.15527524703311538,False
AHMDUILJ,GYHKIVQT,3,0.1551646204476986,0.1551646204476986,False
SUOYXCHP,WBLJNPZQ,0,-0.1548823558621732,0.1548823558621732,False
KFQSHBNH,SNHYOVBM,0,-0.154871554863835,0.154871554863835,False
BLANHGYY,RJGPVEXX,6,-0.15486068345606374,0.15486068345606374,False
APQGTRMF,MBSBZBXA,3,-0.15467044549099296,0.15467044549099296,False
QSDCUCLB,XMKRPGLB,6,0.15457565547232624,0.15457565547232624,False
GIKPEWTY,UGEQLMXM,0,-0.15452174016264086,0.15452174016264086,False
CCLHWFWF,SNHYOVBM,1,0.15446302404198986,0.15446302404198986,False
KAGJCHMR,PLMZALFA,3,-0.15436936629477188,0.15436936629477188,False
DBWLZWNK,LPHPPJUG,1,0.15432609727265298,0.15432609727265298,False
HXYSSRXE,LLHREMKS,6,-0.15419383577474413,0.15419383577474413,False
LLHREMKS,LRVGFDFM,4,-0.1540708878506281,0.1540708878506281,False
ELQGMQWE,FDXPMYGF,6,-0.15405143985803946,0.15405143985803946,False
FITUEHWN,OGAFEHLU,4,0.15404931227587781,0.15404931227587781,False
SAAYMURU,UIFPPCLR,4,-0.153850511640363,0.153850511640363,False
CCLHWFWF,UXSPKBJR,0,0.15380129876164617,0.15380129876164617,False
BJALXPFS,MBSBZBXA,6,0.15373920503906222,0.15373920503906222,False
NAQIHUKZ,RAWUKQMJ,6,-0.15369103328865316,0.15369103328865316,False
DDEXPPXU,ZXERAXWP,1,0.1536814445610972,0.1536814445610972,False
RUVXNNVA,VMAQSTJE,6,-0.15362494396634624,0.15362494396634624,False
BSRMSVTC,RJCAXSGH,0,-0.1536203508808681,0.1536203508808681,False
CCLHWFWF,QRKRBYJL,0,0.15361674515177692,0.15361674515177692,False
MIRCVAMV,RCBZUSIM,4,-0.1535632263441714,0.1535632263441714,False
ANWUJOKX,FDXPMYGF,0,-0.15351387134963337,0.15351387134963337,False
MIRCVAMV,VMAQSTJE,5,0.1534898209625879,0.1534898209625879,False
ANWUJOKX,SUOYXCHP,2,-0.1534824236903276,0.1534824236903276,False
LPHPPJUG,TANNMIMB,2,-0.15336467308409407,0.15336467308409407,False
BSRMSVTC,FTSVTTSR,4,-0.15332043503309079,0.15332043503309079,False
OGAFEHLU,OJIFIHMZ,0,0.1533142626759658,0.1533142626759658,False
BUZIIBYG,LUENUFGA,1,-0.15329797962546846,0.15329797962546846,False
BEZYMBBT,DJBLNPNC,0,-0.1532910944363,0.1532910944363,False
FQCLOEXA,VUAFAIYJ,0,0.15324712202191096,0.15324712202191096,False
GIKPEWTY,GKQIJYDH,6,0.15314435436411264,0.15314435436411264,False
DDEXPPXU,VUAFAIYJ,5,-0.15295956873676086,0.15295956873676086,False
BUZIIBYG,VUAFAIYJ,1,-0.15294466854075503,0.15294466854075503,False
UQYUIVVR,UXSPKBJR,6,0.1529334475765106,0.1529334475765106,False
PYZMVUWD,XIIEJNEE,3,0.15278879167915324,0.15278879167915324,False
FQCLOEXA,UQYUIVVR,0,0.1527462939114707,0.1527462939114707,False
DBWLZWNK,RAWUKQMJ,0,0.15270251173082036,0.15270251173082036,False
GMBFCMIU,KEUWZRKO,1,-0.15262316122909103,0.15262316122909103,False
AXULOHBQ,MBSBZBXA,4,-0.1526228424588315,0.1526228424588315,False
DEWLVASR,DJBLNPNC,2,-0.15261230376423934,0.15261230376423934,False
LRVGFDFM,RUVXNNVA,0,-0.1526081424497576,0.1526081424497576,False
GIKPEWTY,XIFHSOWQ,6,0.152462691475515,0.152462691475515,False
CCLHWFWF,QVLMOEYE,1,-0.1523841410063549,0.1523841410063549,False
GYHKIVQT,SUOYXCHP,1,0.15236475996659496,0.15236475996659496,False
DEWLVASR,SUOYXCHP,2,-0.15233146029042194,0.15233146029042194,False
PYZMVUWD,UXSPKBJR,4,-0.15216978679998083,0.15216978679998083,False
FRHNWLNI,KAGJCHMR,3,-0.1521476360804934,0.1521476360804934,False
LTOYKIML,QSDCUCLB,1,0.15209094004237725,0.15209094004237725,False
LLHREMKS,XIFHSOWQ,1,-0.15187692402564404,0.15187692402564404,False
SNHYOVBM,ZGJXVMNI,4,-0.1518482961737448,0.1518482961737448,False
BLANHGYY,YSYHGLQK,1,-0.15182244621103874,0.15182244621103874,False
FTSVTTSR,VBYCLTYZ,6,-0.15169612941414837,0.15169612941414837,False
MIRCVAMV,TGOELCAG,4,0.15165650531846558,0.15165650531846558,False
AHMDUILJ,NZKBIBNU,0,-0.15158427577005218,0.15158427577005218,False
KFQSHBNH,LRVGFDFM,6,-0.15152059536936274,0.15152059536936274,False
FQCLOEXA,FWUCPMMW,3,-0.15151399552860795,0.15151399552860795,False
KEUWZRKO,OKMBFVKS,3,0.15151152008559624,0.15151152008559624,False
GMBFCMIU,JERHKLYW,1,-0.15148936403837682,0.15148936403837682,False
SAHWCZNH,WHPUAOID,5,0.15144479629222424,0.15144479629222424,False
DBWLZWNK,TANNMIMB,3,-0.1514199604460129,0.1514199604460129,False
AHMDUILJ,STZDBITS,0,0.15137065819216527,0.15137065819216527,False
BSRMSVTC,QJQJSWFU,2,-0.151350954627994,0.151350954627994,False
GIKPEWTY,SDWAYPIK,5,0.1512398994216262,0.1512398994216262,False
EVBVXETX,GKQIJYDH,6,-0.1512081604079271,0.1512081604079271,False
BUZIIBYG,XIFHSOWQ,2,-0.15116941062615624,0.15116941062615624,False
BTMOEMEP,STZDBITS,5,0.1511498527100161,0.1511498527100161,False
GIKPEWTY,ZXERAXWP,1,-0.1510415410843528,0.1510415410843528,False
OJIFIHMZ,VWMBASNE,4,-0.1509433889321288,0.1509433889321288,False
OJIFIHMZ,WPQXWHYO,6,0.15094160525958994,0.15094160525958994,False
WPQXWHYO,YSYHGLQK,0,0.15084266808456867,0.15084266808456867,False
DBWLZWNK,PYZMVUWD,0,0.1507441238893486,0.1507441238893486,False
ANWUJOKX,RJCAXSGH,1,-0.15064049227529394,0.15064049227529394,False
RCBZUSIM,ZCELVYQU,1,0.15063959161656965,0.15063959161656965,False
UXSPKBJR,VMAQSTJE,3,-0.15062420573672214,0.15062420573672214,False
ROACSLMG,RUVXNNVA,2,-0.1505293583648472,0.1505293583648472,False
OKMBFVKS,YSYHGLQK,3,-0.1504675351829614,0.1504675351829614,False
BSRMSVTC,PLMZALFA,4,0.1504540884771032,0.1504540884771032,False
GIKPEWTY,OGAFEHLU,3,-0.15022177818399665,0.15022177818399665,False
BJALXPFS,JSLXRQOK,1,-0.15020945919380543,0.15020945919380543,False
FITUEHWN,XUOIQPFL,1,-0.15020919468129,0.15020919468129,False
BLANHGYY,FDXPMYGF,4,0.1497608151152751,0.1497608151152751,False
UIFPPCLR,XIPPENFQ,3,0.14972556920738406,0.14972556920738406,False
FCYBOAXC,TGOELCAG,4,0.1497011101926261,0.1497011101926261,False
APQGTRMF,LTOYKIML,6,-0.14962855666384842,0.14962855666384842,False
LSOIUSXD,MBSBZBXA,0,-0.14928696415624287,0.14928696415624287,False
AXULOHBQ,RJCAXSGH,0,-0.1492860858604155,0.1492860858604155,False
FITUEHWN,KFQSHBNH,1,0.14927712284967753,0.14927712284967753,False
DDEXPPXU,LLHREMKS,6,-0.14923738055320374,0.14923738055320374,False
AHMDUILJ,UXSPKBJR,2,0.14923276861569135,0.14923276861569135,False
FRHNWLNI,LSOIUSXD,0,-0.1490811229817708,0.1490811229817708,False
RCBZUSIM,VUAFAIYJ,1,-0.14897874312718584,0.14897874312718584,False
LTOYKIML,WQMVCOEM,6,0.14895559525382607,0.14895559525382607,False
MBSBZBXA,SAHWCZNH,1,0.14879076576284103,0.14879076576284103,False
LRVGFDFM,SUOYXCHP,1,-0.14868005347696134,0.14868005347696134,False
LTOYKIML,RAWUKQMJ,5,0.14843290622431798,0.14843290622431798,False
BSRMSVTC,HCDTGMST,6,-0.14831302482482883,0.14831302482482883,False
EVBVXETX,XMKRPGLB,0,0.14830045302807723,0.14830045302807723,False
JERHKLYW,KJNSOAHR,6,-0.14823628653763915,0.14823628653763915,False
HCDTGMST,KAGJCHMR,4,-0.148201928374584,0.148201928374584,False
LTOYKIML,XIIEJNEE,5,0.14819487276481383,0.14819487276481383,False
STZDBITS,UQYUIVVR,1,-0.14812978196236953,0.14812978196236953,False
BUZIIBYG,PLMZALFA,4,-0.1479920043249716,0.1479920043249716,False
KEUWZRKO,QVLMOEYE,6,0.14790813560548435,0.14790813560548435,False
JSLXRQOK,VBYCLTYZ,0,0.14774015203510618,0.14774015203510618,False
FDXPMYGF,XIFHSOWQ,6,-0.1475523574088551,0.1475523574088551,False
QSDCUCLB,YSYHGLQK,5,0.14747060260183417,0.14747060260183417,False
BUZIIBYG,HCDTGMST,6,-0.1473641363129868,0.1473641363129868,False
GMBFCMIU,ZKENOUDA,1,-0.1473367019444205,0.1473367019444205,False
DBWLZWNK,EVBVXETX,2,0.14732100551640465,0.14732100551640465,False
DBWLZWNK,DJBLNPNC,1,-0.14728571188166406,0.14728571188166406,False
BTMOEMEP,QKXNTIIB,2,-0.14723012542042366,0.14723012542042366,False
FQCLOEXA,QKXNTIIB,0,-0.14714566048221359,0.14714566048221359,False
PLMZALFA,ZXERAXWP,6,-0.1470431387246664,0.1470431387246664,False
LSOIUSXD,UIFPPCLR,1,0.14702619023328414,0.14702619023328414,False
DUCMGGNW,SAAYMURU,3,0.14701711060636222,0.14701711060636222,False
BLANHGYY,QJQJSWFU,3,0.14697317281428668,0.14697317281428668,False
AANGBULD,TGOELCAG,5,-0.14695440304234356,0.14695440304234356,False
LRVGFDFM,SAAYMURU,2,-0.14692451815896454,0.14692451815896454,False
ELQGMQWE,FRHNWLNI,0,-0.1468416234848883,0.1468416234848883,False
MIRCVAMV,SDWAYPIK,6,0.14668876813570303,0.14668876813570303,False
FTSVTTSR,QVLMOEYE,2,-0.1466773906415971,0.1466773906415971,False
HXYSSRXE,MIRCVAMV,3,-0.14652860030478784,0.14652860030478784,False
APQGTRMF,FQCLOEXA,2,0.14615719280497347,0.14615719280497347,False
UXSPKBJR,ZCELVYQU,6,0.14607873024431153,0.14607873024431153,False
GKQIJYDH,KEUWZRKO,4,-0.14605335155976898,0.14605335155976898,False
AXULOHBQ,UQYUIVVR,5,-0.14602262208515537,0.14602262208515537,False
ELQGMQWE,TANNMIMB,3,-0.1459328841678214,0.1459328841678214,False
FDXPMYGF,KAGJCHMR,2,-0.14591746533445873,0.14591746533445873,False
ELQGMQWE,PLMZALFA,0,-0.1455802906360763,0.1455802906360763,False
FTSVTTSR,OGAFEHLU,6,-0.14555918254365438,0.14555918254365438,False
BTMOEMEP,NZKBIBNU,3,0.14555403504919878,0.14555403504919878,False
OGAFEHLU,SAAYMURU,2,-0.14534023913991911,0.14534023913991911,False
ATLDMDBO,XMKRPGLB,0,-0.14528990012481766,0.14528990012481766,False
BSRMSVTC,KEUWZRKO,2,0.1452895712926623,0.1452895712926623,False
FDXPMYGF,HCDTGMST,4,-0.1452133493674339,0.1452133493674339,False
ELQGMQWE,XIIEJNEE,6,-0.145130627723513,0.145130627723513,False
LLHREMKS,LPHPPJUG,2,0.1451213411340626,0.1451213411340626,False
UXSPKBJR,XMKRPGLB,5,0.14507421090709458,0.14507421090709458,False
XIFHSOWQ,ZCELVYQU,0,-0.1449303035858481,0.1449303035858481,False
RJCAXSGH,XMKRPGLB,3,-0.14480374887032477,0.14480374887032477,False
PYZMVUWD,RUVXNNVA,2,-0.144782083400141,0.144782083400141,False
LPHPPJUG,WPQXWHYO,0,0.14472575262110088,0.14472575262110088,False
BSRMSVTC,DBWLZWNK,4,-0.14460530292594945,0.14460530292594945,False
LTOYKIML,OGAFEHLU,5,-0.14453816805136646,0.14453816805136646,False
IGDVVKUD,JERHKLYW,2,-0.14447909981611168,0.14447909981611168,False
OGAFEHLU,XIFHSOWQ,3,-0.1444751415381871,0.1444751415381871,False
ROACSLMG,ZKENOUDA,1,-0.14445822903553102,0.14445822903553102,False
BJALXPFS,RJGPVEXX,1,-0.1443724085322241,0.1443724085322241,False
JBVHSUWY,SNHYOVBM,4,0.14430714897245572,0.14430714897245572,False
BSRMSVTC,XIPPENFQ,4,-0.1442967018360138,0.1442967018360138,False
TGOELCAG,UGEQLMXM,0,-0.14429458072675563,0.14429458072675563,False
AHMDUILJ,NAQIHUKZ,2,-0.14425804249153681,0.14425804249153681,False
AXULOHBQ,STZDBITS,0,-0.14423675853155923,0.14423675853155923,False
QJQJSWFU,ZCELVYQU,4,-0.14421872713063663,0.14421872713063663,False
LRVGFDFM,NZKBIBNU,3,-0.14417750123903164,0.14417750123903164,False
APQGTRMF,ZCELVYQU,0,-0.1441098892648374,0.1441098892648374,False
CCLHWFWF,QJQJSWFU,4,-0.14406271186648847,0.14406271186648847,False
RUVXNNVA,WPQXWHYO,4,0.1440194419127243,0.1440194419127243,False
GYHKIVQT,SNHYOVBM,4,0.1440136858739208,0.1440136858739208,False
RUVXNNVA,ZXERAXWP,5,0.14397038287947717,0.14397038287947717,False
APQGTRMF,XIPPENFQ,5,-0.14392672105089233,0.14392672105089233,False
FDXPMYGF,XUOIQPFL,1,-0.1438361031028268,0.1438361031028268,False
AANGBULD,FDXPMYGF,2,-0.14349190264495335,0.14349190264495335,False
HXYSSRXE,RUVXNNVA,3,-0.14346929299553488,0.14346929299553488,False
GMBFCMIU,WPQXWHYO,3,-0.14341212204386422,0.14341212204386422,False
FITUEHWN,FWUCPMMW,4,0.14340867603421698,0.14340867603421698,False
LRVGFDFM,RCBZUSIM,0,0.14314867027748285,0.14314867027748285,False
RUVXNNVA,XIPPENFQ,5,0.14308452301037375,0.14308452301037375,False
BLANHGYY,PLMZALFA,3,-0.14307203671469143,0.14307203671469143,False
PLMZALFA,ZCELVYQU,3,-0.14306864107750777,0.14306864107750777,False
UQYUIVVR,XIIEJNEE,0,-0.14305526156713816,0.14305526156713816,False
EVBVXETX,VUAFAIYJ,1,-0.14299419689593443,0.14299419689593443,False
DNMPSKTB,SNHYOVBM,6,0.14291309068103994,0.14291309068103994,False
FCYBOAXC,YSYHGLQK,1,-0.14279338958659268,0.14279338958659268,False
GYHKIVQT,MIRCVAMV,1,-0.14278418285545705,0.14278418285545705,False
KFQSHBNH,QSDCUCLB,5,-0.14275513248426053,0.14275513248426053,False
TGOELCAG,XIFHSOWQ,3,0.14264832676639425,0.14264832676639425,False
VBYCLTYZ,XIFHSOWQ,1,-0.1425951709292964,0.1425951709292964,False
HXYSSRXE,STZDBITS,3,-0.14239468863090116,0.14239468863090116,False
FWUCPMMW,RUVXNNVA,3,0.14235540481025577,0.14235540481025577,False
BSRMSVTC,KFQSHBNH,0,-0.14234205281730522,0.14234205281730522,False
DNMPSKTB,TGOELCAG,1,-0.14221008271486144,0.14221008271486144,False
BSRMSVTC,JERHKLYW,4,-0.1420852399224301,0.1420852399224301,False
MBSBZBXA,VUAFAIYJ,5,0.14199279425279043,0.14199279425279043,False
CCLHWFWF,UIFPPCLR,3,0.14199153045575647,0.14199153045575647,False
RJCAXSGH,SNHYOVBM,0,-0.14198263793945864,0.14198263793945864,False
UGEQLMXM,VWMBASNE,4,-0.14195493982276275,0.14195493982276275,False
CCLHWFWF,GKQIJYDH,1,-0.14193083425159803,0.14193083425159803,False
GYHKIVQT,NAQIHUKZ,6,-0.14187231079320226,0.14187231079320226,False
NZKBIBNU,UGEQLMXM,4,-0.14183400893095224,0.14183400893095224,False
BEZYMBBT,CCLHWFWF,3,0.14175984738518693,0.14175984738518693,False
JBVHSUWY,XMKRPGLB,4,0.14142417891603587,0.14142417891603587,False
VWMBASNE,WHPUAOID,2,-0.1414161992016473,0.1414161992016473,False
FRHNWLNI,GIKPEWTY,0,0.141377333591416,0.141377333591416,False
FWUCPMMW,WQMVCOEM,3,0.1413314376316463,0.1413314376316463,False
STZDBITS,XIPPENFQ,1,0.14128118996207878,0.14128118996207878,False
GKQIJYDH,HXYSSRXE,4,0.14127687991838592,0.14127687991838592,False
QRKRBYJL,RUVXNNVA,2,-0.14117728892151116,0.14117728892151116,False
SNHYOVBM,SUOYXCHP,0,-0.14114735395468112,0.14114735395468112,False
KAGJCHMR,VMAQSTJE,1,-0.14105982277687895,0.14105982277687895,False
BUZIIBYG,KFQSHBNH,0,-0.14099813122137833,0.14099813122137833,False
MBSBZBXA,XIIEJNEE,0,-0.14097080236891835,0.14097080236891835,False
RCBZUSIM,RJGPVEXX,4,-0.14095546003319048,0.14095546003319048,False
QSDCUCLB,ZXERAXWP,1,-0.14079141299641815,0.14079141299641815,False
QRKRBYJL,ZXERAXWP,0,-0.1407043259511286,0.1407043259511286,False
DJBLNPNC,ZKENOUDA,5,-0.14057404440017254,0.14057404440017254,False
ANWUJOKX,NAQIHUKZ,3,0.14041409504805932,0.14041409504805932,False
JSLXRQOK,LLHREMKS,2,-0.14039168330851098,0.14039168330851098,False
TGOELCAG,VWMBASNE,3,-0.1402756519804525,0.1402756519804525,False
ATLDMDBO,MIRCVAMV,4,-0.14012963061878347,0.14012963061878347,False
JPBRUTWP,JSLXRQOK,5,-0.1401056095418747,0.1401056095418747,False
GYHKIVQT,PLMZALFA,5,0.1400126448759527,0.1400126448759527,False
BTMOEMEP,JSLXRQOK,3,0.13989093231752062,0.13989093231752062,False
SAHWCZNH,SDWAYPIK,3,-0.1398830521500859,0.1398830521500859,False
DNMPSKTB,LTOYKIML,6,-0.13983295861700007,0.13983295861700007,False
PYZMVUWD,UIFPPCLR,0,0.13973702648969902,0.13973702648969902,False
ANWUJOKX,KFQSHBNH,0,-0.13971399270737866,0.13971399270737866,False
DDEXPPXU,LUENUFGA,0,-0.1394847686372362,0.1394847686372362,False
QJQJSWFU,VWMBASNE,6,0.13946986814457712,0.13946986814457712,False
GKQIJYDH,SDWAYPIK,1,-0.13940838423059804,0.13940838423059804,False
QSDCUCLB,RJCAXSGH,0,-0.13928176643013399,0.13928176643013399,False
BTMOEMEP,XIPPENFQ,1,0.13918618116239612,0.13918618116239612,False
LLHREMKS,WQMVCOEM,2,0.1391710247544822,0.1391710247544822,False
LRVGFDFM,UQYUIVVR,6,-0.13909551685065402,0.13909551685065402,False
LLHREMKS,VWMBASNE,6,0.13906843829399673,0.13906843829399673,False
